区,区分,人口,年少人口,0～ 4歳,5～ 9,10～14,生産年齢  人    口,15～19歳,20～24,25～29,30～34,35～39,40～44,45～49,50～54,55～59,60～64,老年人口,65～69歳,70～74,75～79,80～84,85～89,90～94,95～99,100歳  以上
南区,真駒内南町５丁目,460,62,15,27,20,377,141,142,20,9,20,25,16,2,2,-,21,2,10,5,3,1,-,-,-
南区,真駒内南町６丁目,105,-,-,-,-,105,-,64,39,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
南区,真駒内南町７丁目,159,23,3,6,14,94,11,8,1,4,7,15,9,13,8,18,42,9,9,8,4,8,3,1,-
南区,真駒内本町１丁目,155,7,3,4,-,56,1,6,2,5,6,5,6,5,7,13,92,18,15,13,10,22,12,1,1
南区,真駒内本町２丁目,198,47,22,18,7,148,5,5,9,26,19,27,26,20,9,2,3,2,-,1,-,-,-,-,-
南区,真駒内本町３丁目,699,49,15,13,21,368,25,33,18,31,23,21,41,60,56,60,282,62,78,40,48,33,19,2,-
南区,真駒内本町４丁目,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
南区,真駒内本町５丁目,609,160,65,51,44,395,23,23,38,70,64,66,57,20,16,18,54,18,16,8,4,8,-,-,-
南区,真駒内本町６丁目,500,55,13,19,23,241,21,14,10,25,17,28,39,31,27,29,204,42,52,32,34,31,9,2,2
南区,真駒内本町７丁目,832,86,29,29,28,412,28,26,19,36,40,56,54,50,48,55,334,78,81,63,56,36,17,3,-
南区,石山（番地）,723,34,12,16,6,269,9,10,11,21,25,36,27,40,37,53,420,58,71,60,64,91,47,26,3
南区,常盤（番地）,162,17,3,6,8,81,4,2,4,4,9,10,14,7,7,20,64,20,21,4,7,6,5,1,-
南区,藤野（番地）,84,1,-,-,1,31,1,3,-,-,3,2,2,9,6,5,52,10,10,11,9,8,3,-,1
南区,砥山,84,3,1,1,1,38,2,4,-,3,2,3,8,10,3,3,43,7,14,10,8,2,2,-,-
南区,簾舞（番地）,194,17,4,8,5,84,5,6,2,5,8,5,9,13,14,17,93,21,18,19,15,10,5,5,-
南区,豊滝（番地）,151,8,4,3,1,62,2,2,4,4,7,9,8,6,8,12,81,16,17,13,8,17,6,4,-
南区,小金湯,100,4,-,1,3,47,2,2,3,3,3,6,5,6,4,13,49,6,15,8,5,6,7,2,-
南区,定山渓温泉東１丁目,22,-,-,-,-,5,-,-,-,-,-,-,-,3,-,2,17,5,4,1,2,2,-,1,2
南区,定山渓温泉東２丁目,70,-,-,-,-,41,-,10,4,4,2,4,7,5,2,3,29,8,5,7,3,5,1,-,-
南区,定山渓温泉東３丁目,108,5,4,1,-,60,2,13,6,6,4,2,2,10,6,9,43,13,10,5,4,3,5,2,1
南区,定山渓温泉東４丁目,209,12,4,3,5,137,11,23,17,18,15,10,13,12,10,8,60,12,13,17,10,4,3,-,1
南区,定山渓温泉西１丁目,146,10,1,1,8,88,6,5,3,4,12,5,19,12,11,11,48,12,18,3,5,6,3,1,-
南区,定山渓温泉西２丁目,134,2,2,-,-,103,14,25,11,7,8,4,10,11,7,6,29,8,7,5,5,3,1,-,-
南区,定山渓温泉西３丁目,131,7,1,2,4,69,8,5,8,5,3,6,9,9,10,6,55,10,20,9,7,4,4,1,-
南区,定山渓温泉西４丁目,100,16,5,5,6,75,2,3,9,8,8,9,12,7,9,8,9,3,4,1,1,-,-,-,-
南区,定山渓,79,7,2,3,2,42,1,-,2,6,8,4,3,1,5,12,30,5,8,9,3,3,2,-,-
南区,川沿１条１丁目,62,-,-,-,-,3,-,-,-,2,-,-,-,-,-,1,59,3,1,3,8,27,14,2,1
南区,川沿１条２丁目,626,46,16,18,12,343,13,22,13,26,35,35,44,44,51,60,237,79,50,37,24,29,13,5,-
南区,川沿１条３丁目,308,34,13,14,7,157,5,7,12,19,20,16,13,19,18,28,117,29,31,18,15,11,11,1,1
南区,川沿１条４丁目,383,42,16,12,14,197,18,9,12,18,21,23,25,25,17,29,144,38,32,28,20,21,4,-,1
南区,川沿１条５丁目,153,30,12,10,8,81,1,6,6,11,7,13,10,9,10,8,42,15,13,7,6,1,-,-,-
南区,川沿１条６丁目,534,48,18,19,11,292,13,18,20,28,27,32,38,26,40,50,194,46,42,38,25,27,12,4,-
南区,川沿２条１丁目,24,-,-,-,-,17,3,2,3,1,-,-,1,2,2,3,7,3,1,1,1,-,1,-,-
南区,川沿２条２丁目,43,2,-,1,1,22,-,3,1,1,-,3,2,7,1,4,19,9,4,2,1,3,-,-,-
南区,川沿２条３丁目,368,42,16,14,12,194,20,9,12,25,16,22,26,24,23,17,132,19,32,33,22,16,8,1,1
南区,川沿２条４丁目,223,42,10,17,15,123,5,8,7,9,19,21,13,19,14,8,58,10,20,15,7,2,1,1,2
南区,川沿２条５丁目,114,11,3,5,3,83,10,7,2,7,4,3,9,19,17,5,20,6,2,4,6,2,-,-,-
南区,川沿２条６丁目,169,20,3,9,8,89,6,8,6,2,11,12,14,8,14,8,60,11,21,11,9,4,3,1,-
南区,川沿３条２丁目,444,17,6,5,6,212,8,14,15,14,21,23,15,18,42,42,215,57,60,44,22,21,9,1,1
南区,川沿３条３丁目,442,65,12,24,29,259,41,17,14,10,19,30,54,32,25,17,118,30,32,22,17,6,8,3,-
南区,川沿３条４丁目,326,31,10,7,14,139,16,11,8,9,9,20,18,10,26,12,156,24,45,37,15,22,11,2,-
南区,川沿３条５丁目,361,49,8,18,23,206,24,21,11,13,18,27,29,26,16,21,106,17,41,20,18,6,2,2,-
南区,川沿４条２丁目,38,4,-,2,2,16,2,-,1,1,1,3,3,3,1,1,18,2,6,6,1,1,2,-,-
南区,川沿４条３丁目,484,47,13,17,17,255,25,19,13,21,26,27,16,45,25,38,182,48,43,35,33,15,5,3,-
南区,川沿４条４丁目,421,44,13,18,13,223,18,15,9,18,26,19,36,29,29,24,154,34,43,28,26,11,8,3,1
南区,川沿４条５丁目,184,24,6,11,7,97,6,6,8,5,9,8,14,13,12,16,63,7,23,14,8,5,5,1,-
南区,川沿５条２丁目,626,36,9,13,14,325,26,32,29,23,17,27,40,39,50,42,265,76,68,54,34,24,7,2,-
南区,川沿５条３丁目,258,35,10,10,15,133,17,3,17,11,19,15,14,15,8,14,90,23,23,15,12,9,4,3,1
南区,川沿５条４丁目,284,41,10,16,15,146,11,13,5,15,14,23,18,23,14,10,97,18,24,23,20,10,2,-,-
南区,川沿６条２丁目,268,24,3,14,7,162,4,14,9,16,19,21,11,23,19,26,82,25,18,14,13,10,2,-,-
南区,川沿６条３丁目,392,49,21,15,13,227,20,26,14,23,23,19,27,29,20,26,116,24,17,20,30,17,5,2,1
南区,川沿６条４丁目,430,72,21,31,20,230,18,11,16,29,21,33,29,22,23,28,128,19,27,21,25,24,7,3,2
南区,川沿７条２丁目,94,14,4,3,7,52,4,6,2,5,3,9,3,11,4,5,28,6,5,8,7,-,2,-,-
南区,川沿７条３丁目,158,21,9,8,4,97,11,13,11,7,7,10,15,5,11,7,40,5,6,12,9,6,2,-,-
南区,川沿７条４丁目,412,70,14,33,23,206,18,14,8,21,20,32,29,19,29,16,136,29,35,31,16,15,4,6,-
南区,川沿８条２丁目,207,27,7,12,8,131,9,12,11,8,16,13,14,12,17,19,49,9,12,13,7,5,2,1,-
南区,川沿８条３丁目,284,33,8,9,16,157,14,7,11,13,11,24,17,21,13,26,94,18,25,21,12,12,3,3,-
南区,川沿８条４丁目,113,22,6,10,6,56,7,-,1,11,5,7,9,4,4,8,35,5,13,8,2,2,1,3,1
南区,川沿９条１丁目,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
南区,川沿９条２丁目,246,43,16,17,10,126,11,5,5,16,18,24,13,15,11,8,77,13,17,18,9,12,6,2,-
南区,川沿９条３丁目,265,27,8,6,13,144,13,7,7,12,7,11,23,22,22,20,94,9,19,20,17,19,7,2,1
南区,川沿９条４丁目,205,9,1,2,6,94,7,9,5,11,3,10,9,12,18,10,102,14,25,22,21,15,5,-,-
南区,川沿１０条１丁目,32,2,-,-,2,23,1,1,2,1,-,2,3,5,2,6,7,2,1,-,2,1,1,-,-
南区,川沿１０条２丁目,331,42,11,18,13,176,11,11,9,17,20,21,11,32,26,18,113,23,28,18,24,10,8,2,-
南区,川沿１０条３丁目,410,39,16,9,14,228,18,17,14,21,25,20,30,20,35,28,143,35,33,29,18,17,6,4,1
南区,川沿１１条１丁目,222,36,11,14,11,129,9,8,13,8,16,21,14,15,9,16,57,9,16,15,7,6,4,-,-
南区,川沿１１条２丁目,172,14,4,3,7,80,4,5,7,3,5,6,12,13,14,11,78,11,18,10,14,17,5,3,-
南区,川沿１１条３丁目,170,22,4,13,5,95,15,9,6,7,12,8,13,5,8,12,53,10,16,10,6,7,3,1,-
南区,川沿１２条１丁目,319,27,6,6,15,175,13,20,17,13,16,13,17,26,22,18,117,20,28,24,24,13,6,1,1
南区,川沿１２条２丁目,281,22,3,9,10,160,16,16,11,10,9,14,29,19,23,13,99,22,21,19,14,11,11,1,-
南区,川沿１２条３丁目,271,39,14,12,13,119,10,8,7,4,15,18,13,10,24,10,113,24,28,25,12,10,14,-,-
南区,川沿１２条４丁目,362,22,7,9,6,184,17,14,11,7,23,13,19,24,35,21,156,28,35,38,29,18,6,2,-
南区,川沿１２条５丁目,251,28,7,15,6,115,9,7,4,8,15,14,18,11,10,19,108,22,27,23,21,7,4,4,-
南区,川沿１３条１丁目,214,14,6,3,5,122,13,9,4,8,10,22,17,18,11,10,78,19,23,12,9,9,3,3,-
南区,川沿１３条２丁目,266,25,7,7,11,112,3,3,2,8,10,21,17,9,21,18,129,31,30,24,17,18,9,-,-
南区,川沿１３条３丁目,117,8,1,3,4,60,7,2,3,4,12,1,8,4,7,12,49,9,8,8,13,9,2,-,-
南区,川沿１４条１丁目,70,8,1,2,5,29,5,2,1,2,1,3,5,3,2,5,33,8,8,4,6,3,3,1,-
南区,川沿１４条２丁目,230,15,1,6,8,107,6,7,7,3,13,11,13,19,18,10,108,30,29,17,12,12,6,1,1
南区,川沿１５条２丁目,797,59,10,19,30,430,32,28,27,31,32,67,33,51,63,66,308,101,79,46,43,26,9,3,1
南区,川沿１６条１丁目,245,27,6,9,12,127,13,15,5,7,11,27,19,8,10,12,91,28,32,18,8,4,1,-,-
南区,川沿１６条２丁目,349,43,15,11,17,208,14,27,13,9,24,30,28,23,23,17,98,22,27,17,12,10,7,2,1
南区,川沿１７条１丁目,650,51,13,15,23,318,17,18,11,28,27,28,36,44,50,59,281,78,95,43,31,17,11,6,-
南区,川沿１７条２丁目,156,20,6,7,7,87,10,6,11,7,4,10,15,11,4,9,49,8,14,9,8,9,1,-,-
南区,川沿１８条１丁目,33,4,3,-,1,14,1,-,-,1,4,-,-,3,-,5,15,5,2,2,1,3,2,-,-
南区,川沿１８条２丁目,153,11,2,4,5,71,5,3,6,3,10,10,7,10,8,9,71,18,16,18,8,7,3,1,-
南区,澄川１条１丁目,645,62,19,19,24,379,20,24,39,30,37,59,48,45,38,39,204,57,54,36,32,13,10,2,-
南区,澄川１条２丁目,724,48,17,14,17,470,23,44,38,53,42,54,43,49,68,56,206,44,55,35,40,23,6,2,1
南区,澄川１条３丁目,550,38,11,15,12,390,26,33,45,47,44,45,33,44,40,33,122,32,44,20,10,7,8,1,-
南区,澄川１条４丁目,491,51,14,19,18,315,17,29,27,25,29,31,48,42,38,29,125,30,26,19,27,13,9,1,-
南区,澄川２条１丁目,264,29,13,7,9,184,16,7,17,13,9,23,29,18,27,25,51,10,21,5,7,5,2,1,-
南区,澄川２条２丁目,953,62,26,21,15,505,29,44,41,38,52,63,56,68,52,62,386,82,87,73,59,64,16,4,1
南区,澄川２条３丁目,863,87,42,33,12,605,31,60,82,82,62,56,66,62,59,45,171,43,43,34,14,24,12,1,-
南区,澄川２条４丁目,1173,82,33,21,28,754,42,87,77,63,69,74,88,81,87,86,337,61,98,70,48,34,20,6,-
南区,澄川２条５丁目,557,48,18,19,11,302,12,21,21,28,27,33,44,24,35,57,207,53,56,38,31,14,10,5,-
南区,澄川３条１丁目,1217,106,47,35,24,766,30,74,104,86,86,89,96,79,64,58,345,85,89,63,57,33,9,9,-
南区,澄川３条２丁目,566,54,29,14,11,434,14,56,90,72,61,36,23,29,32,21,78,18,22,14,13,8,2,1,-
南区,澄川３条３丁目,601,39,21,9,9,450,18,70,97,49,49,36,38,37,26,30,112,33,30,18,14,10,5,2,-
南区,澄川３条４丁目,705,87,39,27,21,416,22,37,56,63,34,32,38,46,48,40,202,44,29,33,37,35,19,5,-
南区,澄川３条５丁目,513,40,23,9,8,347,15,24,46,43,33,39,34,36,35,42,126,36,35,17,16,11,9,2,-
南区,澄川３条６丁目,323,25,13,8,4,192,2,16,12,28,21,18,16,26,27,26,106,27,25,23,15,14,1,1,-
南区,澄川４条１丁目,1153,94,22,45,27,739,40,68,58,65,67,75,86,99,103,78,320,91,74,46,47,42,15,4,1
南区,澄川４条２丁目,1519,120,48,37,35,1036,42,123,152,142,100,100,100,100,102,75,363,86,93,70,53,44,14,2,1
南区,澄川４条３丁目,760,74,26,31,17,552,46,47,77,60,45,52,85,50,51,39,134,35,27,17,27,20,8,-,-
南区,澄川４条４丁目,834,92,27,33,32,528,35,59,57,44,57,52,69,55,50,50,214,48,49,38,38,25,11,4,1
南区,澄川４条５丁目,577,63,23,24,16,347,21,22,47,32,43,44,43,35,28,32,167,36,29,30,37,24,8,3,-
南区,澄川４条６丁目,784,105,38,32,35,450,38,27,45,44,44,56,61,39,50,46,229,62,59,46,32,17,9,3,1
南区,澄川４条７丁目,772,70,24,19,27,473,33,34,40,49,32,49,68,55,61,52,229,59,51,39,42,25,11,2,-
南区,澄川４条８丁目,571,68,25,27,16,320,21,22,29,33,34,49,30,32,37,33,183,44,52,24,32,20,6,4,1
南区,澄川４条９丁目,703,99,35,28,36,377,30,11,26,29,47,46,53,36,54,45,227,60,48,36,40,26,15,2,-
南区,澄川４条１０丁目,94,4,1,3,-,55,3,6,5,2,1,7,12,8,6,5,35,9,5,11,6,2,2,-,-
南区,澄川４条１１丁目,209,27,10,8,9,101,5,7,3,7,12,10,18,11,13,15,81,13,19,19,13,10,7,-,-
南区,澄川４条１２丁目,188,36,12,12,12,116,8,5,9,16,11,18,14,19,5,11,36,9,10,4,6,4,3,-,-
南区,澄川５条３丁目,1392,103,28,39,36,875,49,86,86,77,77,78,85,96,126,115,414,106,99,79,65,45,17,3,-
南区,澄川５条４丁目,305,22,7,10,5,186,12,16,20,14,17,22,24,23,18,20,97,22,22,14,16,16,4,3,-
南区,澄川５条５丁目,622,105,24,43,38,319,24,9,14,14,42,54,42,44,37,39,198,42,64,33,20,25,10,3,1
南区,澄川５条６丁目,622,73,19,24,30,370,34,32,18,17,41,43,59,48,39,39,179,44,44,40,20,24,3,4,-
南区,澄川５条７丁目,208,25,9,7,9,125,12,12,4,7,6,15,24,17,19,9,58,12,21,11,8,4,2,-,-
南区,澄川５条８丁目,293,37,9,18,10,150,7,5,5,15,9,26,25,16,14,28,106,16,34,25,14,11,4,2,-
南区,澄川５条９丁目,308,38,13,10,15,169,9,16,10,12,19,17,15,20,28,23,101,11,24,26,22,8,8,2,-
南区,澄川５条１０丁目,259,42,18,16,8,147,10,14,7,20,18,11,17,21,18,11,70,17,16,11,13,7,6,-,-
南区,澄川５条１１丁目,784,95,20,37,38,436,38,27,24,26,50,65,49,57,44,56,253,64,58,40,48,23,15,3,2
南区,澄川５条１２丁目,603,56,21,20,15,321,18,20,22,25,35,42,34,36,38,51,226,53,64,37,36,22,9,4,1
南区,澄川５条１３丁目,582,74,19,30,25,269,12,19,13,12,31,43,40,33,36,30,239,50,63,56,41,18,10,1,-
南区,澄川６条３丁目,936,79,17,24,38,468,36,25,20,29,50,57,58,60,54,79,389,97,106,74,50,43,14,3,2
南区,澄川６条４丁目,668,90,36,26,28,379,29,25,30,44,34,47,56,50,38,26,199,47,50,44,28,12,14,4,-
南区,澄川６条５丁目,155,14,5,6,3,100,7,9,8,9,12,10,9,16,14,6,41,12,8,8,2,8,1,2,-
南区,澄川６条６丁目,389,70,25,25,20,236,20,3,11,26,36,43,28,37,25,7,83,13,21,21,15,6,6,1,-
南区,澄川６条７丁目,180,24,9,6,9,89,3,-,7,12,7,7,13,19,10,11,67,14,17,10,11,12,1,2,-
南区,澄川６条８丁目,296,43,14,12,17,179,12,13,13,8,18,32,32,20,12,19,74,17,29,9,10,5,2,1,1
南区,澄川６条９丁目,599,92,32,28,32,309,23,14,15,33,41,45,26,29,43,40,198,50,57,39,23,21,7,1,-
南区,澄川６条１０丁目,271,41,12,16,13,141,19,9,8,14,14,18,22,13,12,12,89,19,26,15,16,9,4,-,-
南区,澄川６条１１丁目,796,73,24,23,26,411,33,27,20,33,30,58,62,48,49,51,312,58,80,50,57,44,19,4,-
南区,澄川６条１２丁目,456,57,13,21,23,234,19,15,10,14,22,28,49,27,31,19,165,32,37,33,27,27,7,1,1
南区,澄川６条１３丁目,386,58,17,20,21,168,7,8,10,10,27,18,30,22,16,20,160,35,37,26,26,21,10,4,1
南区,真駒内柏丘１丁目,388,33,16,7,10,208,13,14,6,17,17,19,18,27,42,35,147,29,31,22,30,25,6,3,1
南区,真駒内柏丘２丁目,335,48,12,18,18,160,12,17,5,11,15,14,21,23,20,22,127,23,33,21,23,23,3,1,-
南区,真駒内柏丘３丁目,80,4,1,1,2,42,3,3,1,5,4,1,6,8,6,5,34,8,11,8,1,4,2,-,-
南区,真駒内柏丘４丁目,259,20,2,6,12,167,28,15,5,2,8,17,26,29,24,13,72,11,26,13,9,4,7,2,-
南区,真駒内柏丘５丁目,462,55,11,19,25,248,25,19,15,14,18,23,41,23,36,34,159,34,34,34,26,21,6,4,-
南区,真駒内柏丘６丁目,366,16,1,7,8,144,8,3,7,8,8,22,19,20,26,23,206,49,55,26,30,31,13,2,-
南区,真駒内柏丘７丁目,268,28,9,6,13,142,14,6,11,4,12,13,22,17,29,14,98,20,29,26,14,6,2,1,-
南区,真駒内柏丘８丁目,353,46,11,15,20,189,12,14,10,6,15,31,25,23,23,30,118,26,35,18,19,15,3,1,1
南区,真駒内柏丘９丁目,179,24,4,9,11,95,10,3,4,4,12,11,18,11,12,10,60,7,16,13,12,7,4,1,-
南区,真駒内柏丘１０丁目,908,85,19,32,34,459,31,31,20,25,50,52,60,60,57,73,364,96,106,78,39,30,12,3,-
南区,真駒内柏丘１１丁目,152,11,1,2,8,74,10,4,6,2,7,9,7,11,11,7,67,11,23,14,7,8,3,-,1
南区,藻岩下１丁目,114,14,4,5,5,68,5,3,7,2,7,8,3,13,11,9,32,6,7,4,5,9,1,-,-
南区,藻岩下２丁目,95,16,3,7,6,53,5,1,1,3,4,8,14,2,4,11,26,2,11,5,3,4,1,-,-
南区,藻岩下３丁目,166,22,8,5,9,87,5,4,2,6,10,12,14,13,11,10,57,19,15,13,4,1,4,1,-
南区,藻岩下４丁目,150,19,6,7,6,80,11,3,3,3,8,9,8,9,13,13,51,18,10,8,7,5,3,-,-
南区,藻岩下５丁目,47,9,5,2,2,21,1,1,2,2,6,5,-,-,1,3,17,10,2,1,1,1,2,-,-
南区,北ノ沢１丁目,569,58,12,25,21,309,26,27,12,13,18,29,50,37,55,42,202,50,68,30,28,13,13,-,-
南区,北ノ沢２丁目,360,44,5,20,19,198,13,13,9,12,15,26,27,25,27,31,118,38,32,17,18,9,2,2,-
南区,北ノ沢３丁目,462,33,8,12,13,232,22,14,16,9,21,22,24,25,27,52,197,50,60,35,24,17,10,1,-
南区,北ノ沢４丁目,325,24,2,9,13,184,14,10,12,8,18,6,22,33,38,23,117,19,21,29,21,17,8,1,1
南区,北ノ沢５丁目,363,33,7,10,16,164,13,9,5,5,13,24,25,26,22,22,166,41,36,31,27,24,6,1,-
南区,北ノ沢６丁目,461,62,17,20,25,214,14,15,7,16,26,26,35,23,27,25,185,29,53,49,27,15,9,3,-
南区,北ノ沢７丁目,150,19,4,10,5,81,6,8,-,3,6,10,12,12,7,17,50,13,15,7,7,6,2,-,-
南区,北ノ沢８丁目,373,33,9,11,13,190,10,21,12,15,16,11,33,28,25,19,150,35,47,23,20,15,8,2,-
南区,北ノ沢９丁目,411,28,8,12,8,209,12,15,9,13,12,29,31,22,29,37,174,39,37,32,29,28,7,2,-
南区,南沢１条１丁目,200,22,8,9,5,121,11,14,4,5,11,14,13,16,20,13,57,12,9,14,8,8,4,2,-
南区,南沢１条２丁目,105,13,6,5,2,45,-,3,2,4,6,3,3,8,5,11,47,10,12,10,4,5,3,3,-
南区,南沢１条３丁目,549,47,24,12,11,288,26,18,18,23,19,35,50,46,28,25,214,48,71,39,27,19,8,2,-
南区,南沢２条１丁目,740,87,15,29,43,469,46,29,28,25,44,59,69,38,44,87,184,77,61,25,9,6,5,1,-
南区,南沢２条２丁目,515,41,11,10,20,237,19,4,9,19,33,31,32,19,27,44,237,74,81,37,22,13,9,1,-
南区,南沢２条３丁目,438,49,11,18,20,239,23,20,10,18,25,34,31,20,33,25,150,36,41,24,28,14,3,4,-
南区,南沢２条４丁目,395,56,12,20,24,219,22,18,8,24,17,24,21,26,26,33,120,44,34,13,15,9,3,2,-
南区,南沢３条１丁目,457,71,14,24,33,243,13,15,8,33,27,30,28,16,33,40,143,50,39,15,19,13,6,1,-
南区,南沢３条２丁目,688,73,12,21,40,366,36,30,13,36,28,33,50,26,45,69,249,90,83,33,20,15,6,2,-
南区,南沢３条３丁目,417,41,13,14,14,227,14,10,15,21,12,17,25,40,38,35,149,35,32,29,27,19,6,1,-
南区,南沢３条４丁目,313,37,6,14,17,149,9,9,4,13,16,26,20,17,13,22,127,34,36,19,15,7,10,6,-
南区,南沢４条１丁目,238,23,3,11,9,136,12,16,10,9,9,13,17,14,22,14,79,19,23,19,7,6,3,2,-
南区,南沢４条２丁目,521,35,5,5,25,276,36,36,8,9,17,27,45,44,34,20,210,49,62,36,22,25,15,1,-
南区,南沢４条３丁目,426,48,10,18,20,237,32,18,8,12,21,30,38,28,22,28,141,33,52,25,16,6,7,2,-
南区,南沢４条４丁目,627,48,13,14,21,326,26,30,24,18,30,36,49,50,35,28,253,52,65,62,41,24,8,1,-
南区,南沢５条２丁目,464,49,9,23,17,232,21,19,7,19,33,24,36,20,21,32,183,41,43,46,23,19,10,1,-
南区,南沢５条３丁目,470,48,13,16,19,224,22,17,8,13,27,38,34,20,22,23,198,31,52,56,29,20,8,2,-
南区,南沢５条４丁目,511,46,12,18,16,273,36,19,14,21,25,29,44,23,36,26,192,63,58,34,24,9,2,1,1
南区,南沢６条２丁目,468,35,6,13,16,234,19,15,13,18,12,24,27,34,32,40,199,39,67,39,28,14,8,3,1
南区,南沢６条３丁目,379,35,12,11,12,198,15,9,11,12,31,21,19,26,32,22,146,37,35,27,27,11,7,2,-
南区,南沢６条４丁目,513,49,8,14,27,254,25,11,13,10,16,35,43,34,33,34,210,80,54,38,20,9,7,2,-
南区,石山１条１丁目,609,56,16,29,11,322,19,22,13,25,29,29,41,46,46,52,231,46,62,53,32,19,11,5,3
南区,石山１条２丁目,1208,126,33,53,40,668,52,45,44,40,60,64,74,94,97,98,414,122,112,76,55,30,13,4,2
南区,石山１条３丁目,254,10,2,4,4,72,2,4,2,4,8,7,8,6,16,15,172,27,33,19,29,33,22,6,3
南区,石山１条４丁目,177,21,6,5,10,89,10,3,6,4,16,15,13,5,7,10,67,17,15,11,9,10,4,1,-
南区,石山１条５丁目,249,21,7,5,9,131,8,9,8,12,8,12,9,15,23,27,97,28,28,12,9,13,6,1,-
南区,石山１条６丁目,419,58,22,23,13,209,16,11,10,17,27,27,33,19,22,27,152,41,33,31,18,13,10,5,1
南区,石山１条７丁目,978,116,31,40,45,516,31,26,30,36,62,77,75,51,62,66,346,79,101,70,43,25,17,9,2
南区,石山１条８丁目,581,70,19,24,27,291,17,13,15,25,33,50,28,30,35,45,220,54,58,42,27,22,15,2,-
南区,石山１条９丁目,235,17,5,5,7,123,11,7,7,11,8,15,17,8,13,26,95,22,24,18,9,15,7,-,-
南区,石山２条２丁目,490,56,21,19,16,262,18,14,19,26,30,26,34,24,39,32,172,41,34,29,35,22,10,1,-
南区,石山２条３丁目,595,68,16,30,22,308,31,21,22,21,27,39,58,22,37,30,219,46,29,45,35,31,27,5,1
南区,石山２条４丁目,127,10,1,3,6,56,5,4,2,2,6,6,12,7,8,4,61,9,16,13,13,3,5,1,1
南区,石山２条５丁目,344,39,11,10,18,174,11,12,11,7,14,20,30,23,24,22,131,16,22,36,26,19,6,3,3
南区,石山２条６丁目,649,77,19,28,30,360,30,27,17,22,28,43,51,39,43,60,212,67,57,34,20,19,13,2,-
南区,石山２条７丁目,577,66,12,27,27,311,23,13,18,26,34,46,33,35,29,54,200,47,48,44,25,24,9,2,1
南区,石山２条８丁目,302,23,4,6,13,170,22,15,6,8,9,29,29,15,13,24,109,21,33,27,14,8,4,1,1
南区,石山２条９丁目,301,41,12,16,13,153,11,9,6,16,18,21,15,24,17,16,107,19,34,16,22,9,6,1,-
南区,石山３条５丁目,490,34,7,9,18,196,14,11,7,7,27,30,27,22,14,37,260,72,109,37,19,14,7,2,-
南区,石山３条６丁目,529,36,10,15,11,246,16,15,15,13,29,42,23,14,20,59,247,61,94,45,23,15,6,2,1
南区,石山３条７丁目,242,17,2,6,9,108,11,6,6,8,8,12,20,11,11,15,117,15,34,32,21,10,4,1,-
南区,石山３条８丁目,376,39,11,17,11,174,11,10,7,18,26,21,21,11,22,27,163,32,42,37,26,19,4,2,1
南区,石山４条６丁目,230,6,1,3,2,139,6,10,5,7,13,12,12,14,19,41,85,33,30,8,6,4,4,-,-
南区,石山東１丁目,113,1,-,1,-,45,4,4,1,-,1,9,12,5,4,5,67,10,12,20,10,6,9,-,-
南区,石山東２丁目,496,72,15,30,27,238,23,16,6,12,29,30,45,26,22,29,186,44,29,49,27,21,12,2,2
南区,石山東３丁目,704,89,19,33,37,331,48,15,20,27,47,29,38,32,35,40,284,62,85,60,32,25,16,4,-
南区,石山東４丁目,489,57,16,16,25,281,22,26,15,13,22,35,43,35,34,36,151,30,40,29,26,21,5,-,-
南区,石山東５丁目,427,49,14,17,18,219,16,25,8,20,22,19,33,30,23,23,159,36,54,30,10,17,9,3,-
南区,石山東６丁目,280,18,3,6,9,119,13,5,5,6,9,27,13,14,9,18,143,46,44,27,16,7,1,2,-
南区,石山東７丁目,498,19,5,8,6,164,13,14,11,10,11,21,25,24,16,19,315,28,53,43,56,74,50,10,1
南区,真駒内東町１丁目,424,36,10,13,13,245,14,27,28,26,19,21,18,26,40,26,143,32,26,27,33,16,7,2,-
南区,真駒内東町３丁目,56,14,10,3,1,40,3,1,8,7,10,7,3,1,-,-,2,-,2,-,-,-,-,-,-
南区,藤野１条５丁目,438,65,15,27,23,222,17,16,17,15,24,23,30,33,21,26,151,41,42,25,20,18,3,2,-
南区,藤野１条６丁目,420,22,7,10,5,191,9,12,11,19,13,17,24,28,30,28,207,45,72,36,25,17,12,-,-
南区,藤野１条７丁目,674,65,18,21,26,365,35,27,28,17,33,40,43,37,47,58,244,51,71,50,45,19,8,-,-
南区,藤野１条８丁目,591,50,11,17,22,293,25,22,10,18,27,35,36,35,44,41,248,57,76,50,42,16,3,4,-
南区,藤野１条９丁目,187,13,2,6,5,84,4,2,5,2,9,12,14,8,10,18,90,20,24,16,22,5,3,-,-
南区,藤野１条１０丁目,326,20,4,4,12,185,17,16,10,11,8,9,18,15,38,43,121,53,29,16,10,6,7,-,-
南区,藤野２条１丁目,279,22,4,9,9,130,16,5,5,2,13,23,21,14,15,16,127,19,36,28,18,17,7,2,-
南区,藤野２条２丁目,41,8,-,1,7,19,3,1,-,1,4,1,3,3,-,3,14,5,4,-,4,1,-,-,-
